Nome,Edicao,Preco
Boneca Marota / Rogue Doll ,(#SKE-004) / (#SKE-004),N.D
Boneca Marota / Rogue Doll ,(#SS01-PTA03) / (#SS01-ENA03),N.D
Boneca Marota (C) / Rogue Doll (C) ,(#SS01-PTC01) / (#SS01-ENC01),N.D
Boneca Tributo / Tribute Doll ,(#DR1-PT094) / (#DR1-EN094),N.D
Boneca Tributo / Tribute Doll ,(#LCJW-PT233) / (#LCJW-EN233),N.D
Boneca Tributo / Tribute Doll ,(#MFC-039) / (#MFC-039),N.D
Boneca Tributo / Tribute Doll ,(#SS01-PTA13) / (#SS01-ENA13),N.D
Boneco Daruma de Combate ao Fogo / Fire Fighting Daruma Doll ,(#FLOD-PT051) / (#FLOD-EN051),N.D
Boneco Daruma de Combate ao Fogo / Fire Fighting Daruma Doll ,(#MP19-PT031) / (#MP19-EN031),N.D
oneco Pato / Duck Dummy ,(#CIBR-PT033) / (#CIBR-EN033),N.D
Boneco Pato / Duck Dummy ,(#MP18-PT122) / (#MP18-EN122),N.D
Boneheimer ,(#LON-057),N.D
Bonzo Solitário / Bonze Alone ,(#CHIM-PT032) / (#CHIM-EN032),N.D
Book of Taiyou ,(#CP02-EN017),N.D
ook of Taiyou ,(#DB2-EN231),N.D
Book of Taiyou ,(#PGD-034),N.D
Book of Taiyou ,(#RP02-EN069),N.D
Boompolim!! / Boompoline!! ,(#CHIM-PT080) / (#CHIM-EN080),N.D
Boost Warrior ,(#DP10-EN012),N.D
Boot Veassutado / Boot Staggered ,(#SDCL-PT007) / (#SDCL-EN007),N.D
Borbolespiã Imperadora Azul / Blue Mountain Butterspy ,(#LEHD-PTC07) / (#LEHD-ENC07),N.D
Borbolespiã Imperadora Azul / Blue Mountain Butterspy ,(#LEHD-PTC07) / (#LEHD-ENC07),N.D
Borbolespiã Imperadora Azul / Blue Mountain Butterspy ,(#NUMH-PT012) / (#NUMH-EN012),N.D
orbolespiã Papilionidae / Swallowtail Butterspy ,(#BPW2-PT047) / (#BPW2-EN047),N.D
Borbolespiã Papilionidae / Swallowtail Butterspy ,(#GAOV-PT013) / (#GAOV-EN013),N.D
Borbolespiã Papilionidae / Swallowtail Butterspy ,(#WGRT-PT047) / (#WGRT-EN047),N.D
Borboleta Asas em Chamas / Blazewing Butterfly ,(#LDK2-PTJ18) / (#LDK2-ENJ18),N.D
Borboleta Asas em Chamas / Blazewing Butterfly ,(#LDK2-PTJ18) / (#LDK2-ENJ18),N.D
Borboleta Asas em Chamas / Blazewing Butterfly ,(#LDK2-PTJ18) / (#LDK2-ENJ18),N.D
Borboleta Asas em Chamas / Blazewing Butterfly ,(#LDK2-PTJ18) / (#LDK2-ENJ18),N.D
Borboleta Asas em Chamas / Blazewing Butterfly ,(#SDWS-PT012) / (#SDWS-EN012),N.D
Borboleta Asas em Chamas / Blazewing Butterfly ,(#TAEV-PT089) / (#TAEV-EN089),N.D
Borboleta Primitiva / Primitive Butterfly ,(#CROS-PT097) / (#CROS-EN097),"0,80"
Borboleta Primitiva / Primitive Butterfly ,(#MP16-PT046) / (#MP16-EN046),N.D
Borboleta Roxa Luzlunar / Lunalight Purple Butterfly ,(#SHVI-PT009) / (#SHVI-EN009),N.D
Boss Rush ,(#DR04-EN107),N.D
Boss Rush ,(#EEN-EN047),N.D
Bot de Mel / Honeybot ,(#SP18-PT033) / (#SP18-EN033),N.D
Bot de Mel / Honeybot ,(#YS17-PT042) / (#YS17-EN042),N.D
Botão de Auto-destruição de Kozaky / Kozaky's Self-Destruct Button ,(#DR3-PT232) / (#DR3-EN232),N.D
Botão de Auto-destruição de Kozaky / Kozaky's Self-Destruct Button ,(#TLM-PT052) / (#TLM-EN052),N.D
Botão de Rosa / Rose Bud ,(#LCGX-PT105) / (#LCGX-EN105),N.D
Botão de Rosa / Rose Bud ,(#PP02-PT011) / (#PP02-EN011),N.D
Botanical Girl ,(#CSOC-EN027),N.D
ottomless Shifting Sand ,(#DB2-EN240),N.D
Bottomless Shifting Sand ,(#PGD-043),N.D
Bounzer Guard ,(#GAOV-EN069),N.D
Bowganian ,(#DR2-EN029),N.D
Bowganian ,(#IOC-029),N.D
Bowganian ,(#LCYW-EN144),N.D
Bowganian ,(#SDMA-EN016),N.D
BOXeador / BOXer ,(#SR03-PT017) / (#SR03-EN017),N.D
BOXeador / BOXer ,(#WSUP-PT048) / (#WSUP-EN048),N.D
Boxeador Obstinado Ambidestro / Battlin' Boxer Switchitter ,(#LTGY-PT019) / (#LTGY-EN019),N.D
Boxeador Obstinado Ambidestro / Battlin' Boxer Switchitter ,(#MP14-PT005) / (#MP14-EN005),N.D
Boxeador Obstinado Coelho Pegador / Battlin' Boxer Rib Gardna ,(#MP14-PT130) / (#MP14-EN130),N.D
Boxeador Obstinado Coelho Pegador / Battlin' Boxer Rib Gardna ,(#SHSP-PT006) / (#SHSP-EN006),N.D
Boxeador Obstinado com Proteção de Cabeça / Battlin' Boxer Headgeared ,(#LTGY-PT016) / (#LTGY-EN016),N.D
Boxeador Obstinado com Proteção de Cabeça / Battlin' Boxer Headgeared ,(#MP14-PT002) / (#MP14-EN002),N.D
Boxeador Obstinado Comissário Impostor / Battlin' Boxer Cheat Commissioner ,(#MP14-PT160) / (#MP14-EN160),N.D
Boxeador Obstinado Comissário Impostor / Battlin' Boxer Cheat Commissioner ,(#SHSP-PT049) / (#SHSP-EN049),N.D
Boxeador Obstinado de Aparador / Battlin' Boxer Sparrer ,(#LTGY-PT018) / (#LTGY-EN018),N.D
Boxeador Obstinado de Aparador / Battlin' Boxer Sparrer ,(#MP14-PT004) / (#MP14-EN004),N.D
Boxeador Obstinado de Bandagem Grande / Battlin' Boxer Big Bandage ,(#PRIO-PT008) / (#PRIO-EN008),N.D
Boxeador Obstinado de Canga / Battlin' Boxer Lead Yoke ,(#LTGY-PT050) / (#LTGY-EN050),N.D
Boxeador Obstinado de Canga / Battlin' Boxer Lead Yoke ,(#MP14-PT027) / (#MP14-EN027),N.D
Boxeador Obstinado de Contra-ataque / Battlin' Boxer Counterpunch ,(#LTGY-PT020) / (#LTGY-EN020),N.D
Boxeador Obstinado de Contra-ataque / Battlin' Boxer Counterpunch ,(#MP14-PT006) / (#MP14-EN006),N.D
Boxeador Obstinado de Máscara / Battlin' Boxer Veil ,(#PRIO-PT009) / (#PRIO-EN009),N.D
Boxeador Obstinado Pegador de Nuca / Battlin' Boxer Rabbit Puncher ,(#MP14-PT131) / (#MP14-EN131),N.D
Boxeador Obstinado Pegador de Nuca / Battlin' Boxer Rabbit Puncher ,(#SHSP-PT007) / (#SHSP-EN007),N.D
Boxeador Obstinado Queixo de Vidro / Battlin' Boxer Glassjaw ,(#LTGY-PT017) / (#LTGY-EN017),N.D
Boxeador Obstinado Queixo de Vidro / Battlin' Boxer Glassjaw ,(#MP14-PT003) / (#MP14-EN003),N.D
Boxeador Obstinado Sombrio / Battlin' Boxer Shadow ,(#WSUP-PT013) / (#WSUP-EN013),"0,80"
Bráquio Sauropod / Sauropod Brachion ,(#ANPR-PT095) / (#ANPR-EN095),N.D
ráquio Sauropod / Sauropod Brachion ,(#BPW2-PT027) / (#BPW2-EN027),N.D
Bráquio Sauropod / Sauropod Brachion ,(#SR04-PT008) / (#SR04-EN008),N.D
Bráquio Sauropod / Sauropod Brachion ,(#WGRT-PT027) / (#WGRT-EN027),N.D
raço Direito de / Right Arm of the Forbidden One ,(#DB1-PT137) / (#DB1-EN137),N.D
Braço Direito de / Right Arm of the Forbidden One ,(#DL11-PT004) / (#DL11-EN004),N.D
Braço Direito de / Right Arm of the Forbidden One ,(#DLG1-PT020) / (#DLG1-EN020),N.D
Braço Direito de / Right Arm of the Forbidden One ,(#LART-PT006) / (#LART-EN006),N.D
Braço Direito de / Right Arm of the Forbidden One ,(#LCYW-PT304) / (#LCYW-EN304),N.D
Braço Direito de / Right Arm of the Forbidden One ,(#LDK2-PTY05) / (#LDK2-ENY05),N.D
Braço Direito de / Right Arm of the Forbidden One ,(#LDK2-PTY05) / (#LDK2-ENY05),N.D
Braço Direito de / Right Arm of the Forbidden One ,(#LDK2-PTY05) / (#LDK2-ENY05),N.D
Braço Direito de / Right Arm of the Forbidden One ,(#LDK2-PTY05) / (#LDK2-ENY05),N.D
raço Direito de / Right Arm of the Forbidden One ,(#LOB-122) / (#LOB-122),N.D
Braço Direito de / Right Arm of the Forbidden One ,(#PGL2-PT024) / (#PGL2-EN024),"7,20"
Braço Direito de / Right Arm of the Forbidden One ,(#RP01-PT019) / (#RP01-EN019),N.D
Braço Direito de / Right Arm of the Forbidden One ,(#YGLD-PTA20) / (#YGLD-ENA20),N.D
Braço Direito de / Right Arm of the Forbidden One ,(#YGLD-PTA20) / (#YGLD-ENA20),N.D
Braço Direito de / Right Arm of the Forbidden One ,(#YGLD-PTA20) / (#YGLD-ENA20),N.D
Braço Direito de / Right Arm of the Forbidden One ,(#YGLD-PTA20) / (#YGLD-ENA20),N.D
raço Esquerdo de / Left Arm of the Forbidden One ,(#DB1-PT138) / (#DB1-EN138),N.D
Braço Esquerdo de / Left Arm of the Forbidden One ,(#DL11-PT005) / (#DL11-EN005),N.D
Braço Esquerdo de / Left Arm of the Forbidden One ,(#DLG1-PT021) / (#DLG1-EN021),N.D
Braço Esquerdo de / Left Arm of the Forbidden One ,(#LART-PT005) / (#LART-EN005),N.D
Braço Esquerdo de / Left Arm of the Forbidden One ,(#LCYW-PT305) / (#LCYW-EN305),N.D
Braço Esquerdo de / Left Arm of the Forbidden One ,(#LDK2-PTY06) / (#LDK2-ENY06),N.D
Braço Esquerdo de / Left Arm of the Forbidden One ,(#LDK2-PTY06) / (#LDK2-ENY06),N.D
Braço Esquerdo de / Left Arm of the Forbidden One ,(#LDK2-PTY06) / (#LDK2-ENY06),N.D
Braço Esquerdo de / Left Arm of the Forbidden One ,(#LDK2-PTY06) / (#LDK2-ENY06),N.D
raço Esquerdo de / Left Arm of the Forbidden One ,(#LOB-123) / (#LOB-123),N.D
Braço Esquerdo de / Left Arm of the Forbidden One ,(#PGL2-PT025) / (#PGL2-EN025),N.D
Braço Esquerdo de / Left Arm of the Forbidden One ,(#RP01-PT020) / (#RP01-EN020),N.D
Braço Esquerdo de / Left Arm of the Forbidden One ,(#YGLD-PTA21) / (#YGLD-ENA21),N.D
Braço Esquerdo de / Left Arm of the Forbidden One ,(#YGLD-PTA21) / (#YGLD-ENA21),N.D
Braço Esquerdo de / Left Arm of the Forbidden One ,(#YGLD-PTA21) / (#YGLD-ENA21),N.D
Braço Esquerdo de / Left Arm of the Forbidden One ,(#YGLD-PTA21) / (#YGLD-ENA21),N.D
Braço Mágico Duplo / Double Magical Arm Bind ,(#DRL2-PT015) / (#DRL2-EN015),N.D
Bracchio-raidus ,(#LCJW-EN159),N.D
rain Golem ,(#RGBT-EN027),N.D
Brain Hazard ,(#EXVC-EN072),N.D
Brain Research Lab ,(#ANPR-EN057),N.D
Brainwashing Beam ,(#POTD-EN060),N.D
"Bram, o Cavaleiro Vampiro Carmesim / Crimson Knight Vampire Bram ",(#DASA-PT013) / (#DASA-EN013),N.D
"Bram, o Cavaleiro Vampiro Carmesim / Crimson Knight Vampire Bram ",(#MP14-PT164) / (#MP14-EN164),N.D
"Bram, o Cavaleiro Vampiro Carmesim / Crimson Knight Vampire Bram ",(#SHSP-PT054) / (#SHSP-EN054),"4,00"
Brandistock Dragunidade / Dragunity Brandistock ,(#DT04-PT023) / (#DT04-EN023),N.D
Brandistock Dragunidade / Dragunity Brandistock ,(#HA04-PT013) / (#HA04-EN013),N.D
Brandistock Dragunidade / Dragunity Brandistock ,(#OP08-PT027) / (#OP08-EN027),N.D
Brandistock Dragunidade / Dragunity Brandistock ,(#SDDL-PT010) / (#SDDL-EN010),N.D
raquio Negro / Black Brachios ,(#BP03-PT112) / (#BP03-EN112),N.D
Braquio Negro / Black Brachios ,(#LVAL-PT038) / (#LVAL-EN038),N.D
Braquio Negro / Black Brachios ,(#SR04-PT010) / (#SR04-EN010),N.D
"Bravo, o Lutador de Peluguel / Bravo, Fighter Fur Hire ",(#DASA-PT019) / (#DASA-EN019),N.D
"Bravo, o Lutador de Peluguel / Bravo, Fighter Fur Hire ",(#MP19-PT249) / (#MP19-EN249),N.D
"reaker, o Guerreiro Mágico / Breaker the Magical Warrior ",(#BP01-PT061) / (#BP01-EN061),N.D
"reaker, o Guerreiro Mágico / Breaker the Magical Warrior ",(#BP03-PT005) / (#BP03-EN005),N.D
"Breaker, o Guerreiro Mágico / Breaker the Magical Warrior ",(#DR1-PT126) / (#DR1-EN126),N.D
"Breaker, o Guerreiro Mágico / Breaker the Magical Warrior ",(#GLD1-PT014) / (#GLD1-EN014),N.D
"Breaker, o Guerreiro Mágico / Breaker the Magical Warrior ",(#LCYW-PT023) / (#LCYW-EN023),N.D
"Breaker, o Guerreiro Mágico / Breaker the Magical Warrior ",(#LEDD-PTA10) / (#LEDD-ENA10),N.D
"Breaker, o Guerreiro Mágico / Breaker the Magical Warrior ",(#MC2-PT002) / (#MC2-EN002),N.D
"Breaker, o Guerreiro Mágico / Breaker the Magical Warrior ",(#MFC-071) / (#MFC-071),N.D
"Breaker, o Guerreiro Mágico ",(#OP10-PT013),N.D
"Breaker, o Guerreiro Mágico / Breaker the Magical Warrior ",(#PGLD-PT052) / (#PGLD-EN052),N.D
"Breaker, o Guerreiro Mágico / Breaker the Magical Warrior ",(#SD6-PT009) / (#SD6-EN009),N.D
"Breaker, o Guerreiro Mágico / Breaker the Magical Warrior ",(#SDSC-PT011) / (#SDSC-EN011),N.D
"Breaker, o Guerreiro Mágico / Breaker the Magical Warrior ",(#TP7-PT005) / (#TP7-EN005),N.D
"Breaker, o Guerreiro Mágico / Breaker the Magical Warrior ",(#YSYR-PT015) / (#YSYR-EN015),N.D
"Breaker, o Guerreiro Mágico Negro / Breaker the Dark Magical Warrior ",(#DUEA-PT040) / (#DUEA-EN040),N.D
"Breaker, o Guerreiro Mágico Negro ",(#OP10-PT004),N.D
reakthrough! ,(#FOTB-EN051),N.D
Bri Synchron ,(#DP10-EN014),N.D
Bri Synchron ,(#LC5D-EN019),N.D
Bright Future ,(#GENF-EN070),N.D
rilho da Espada da Destruição / Destruction Sword Flash ,(#BOSH-PT072) / (#BOSH-EN072),N.D
Brilho da Espada da Destruição / Destruction Sword Flash ,(#CORE-PTSE4) / (#CORE-ENSE4),N.D
Brilho da Espada da Destruição / Destruction Sword Flash ,(#DOCS-PTSE4) / (#DOCS-ENSE4),N.D
Brilho da Espada da Destruição / Destruction Sword Flash ,(#MP16-PT226) / (#MP16-EN226),N.D
Brilho Futuro / Future Glow ,(#GENF-PT056) / (#GENF-EN056),N.D
Brilho Futuro / Future Glow ,(#HSRD-PT057) / (#HSRD-EN057),N.D
Brincadeira de Criança / Child's Play ,(#SAST-PT069) / (#SAST-EN069),N.D
Brinegir / Brinegir ,(#CHIM-PT026) / (#CHIM-EN026),N.D
Briolâmina Zoodíaco / Zoodiac Thoroughblade ,(#MP17-PT184) / (#MP17-EN184),"1,20"
Briolâmina Zoodíaco / Zoodiac Thoroughblade ,(#RATE-PT017) / (#RATE-EN017),N.D
"Brionac, o Dragão da Barreira de Gelo / Brionac, Dragon of the Ice Barrier ",(#DT01-PT031) / (#DT01-EN031),N.D
"Brionac, o Dragão da Barreira de Gelo / Brionac, Dragon of the Ice Barrier ",(#DUDE-PT008) / (#DUDE-EN008),N.D
"Brionac, o Dragão da Barreira de Gelo / Brionac, Dragon of the Ice Barrier ",(#DUSA-PT073) / (#DUSA-EN073),N.D
"Brionac, o Dragão da Barreira de Gelo / Brionac, Dragon of the Ice Barrier ",(#GLD5-PT031) / (#GLD5-EN031),N.D
"Brionac, o Dragão da Barreira de Gelo / Brionac, Dragon of the Ice Barrier ",(#H5SE-PT001) / (#H5SE-EN001),N.D
"Brionac, o Dragão da Barreira de Gelo / Brionac, Dragon of the Ice Barrier ",(#HA01-PT022) / (#HA01-EN022),N.D
roca Sincron / Drill Synchron ,(#ABPF-PT004) / (#ABPF-EN004),N.D
Broca Sincron / Drill Synchron ,(#DP10-PT004) / (#DP10-EN004),N.D
Broca Sincron / Drill Synchron ,(#DPCT-PTY04) / (#DPCT-ENY04),N.D
Broca Sincron / Drill Synchron ,(#LC5D-PT015) / (#LC5D-EN015),N.D
Broca Sincron / Drill Synchron ,(#SDSE-PT006) / (#SDSE-EN006),N.D
Broken Blocker ,(#TDGS-EN069),N.D
"Broww, Huntsman of Dark World ",(#DR04-EN081),N.D
"Broww, Huntsman of Dark World ",(#EEN-EN021),N.D
"Broww, Huntsman of Dark World ",(#LCJW-EN243),N.D
"Broww, Huntsman of Dark World ",(#SDGU-EN009),N.D
"Brron, Mad King of Dark World ",(#DR04-EN082),N.D
"Brron, Mad King of Dark World ",(#EEN-EN022),N.D
"Brron, Mad King of Dark World ",(#LCJW-EN244),N.D
"Brron, Mad King of Dark World ",(#SDGU-EN011),N.D
Brumas Mágicas de ,Makiu,N.D
"Brumas Mágicas de Makiu / Makiu, the Magical Mist ",(#CRMS-PT091) / (#CRMS-EN091),N.D
"Brumas Mágicas de Makiu / Makiu, the Magical Mist ",(#LCYW-PT087) / (#LCYW-EN087),N.D
"Brumas Mágicas de Makiu / Makiu, the Magical Mist ",(#YGLD-PTA34) / (#YGLD-ENA34),N.D
"Brumas Mágicas de Makiu / Makiu, the Magical Mist ",(#YGLD-PTA34) / (#YGLD-ENA34),N.D
"Brumas Mágicas de Makiu / Makiu, the Magical Mist ",(#YGLD-PTA34) / (#YGLD-ENA34),N.D
"Brumas Mágicas de Makiu / Makiu, the Magical Mist ",(#YGLD-PTA34) / (#YGLD-ENA34),N.D
Brutal Potion ,(#GX05-EN003),N.D
Brutalidade Yang Zing / Yang Zing Brutality ,(#MP15-PT184) / (#MP15-EN184),N.D
Brutalidade Yang Zing / Yang Zing Brutality ,(#NECH-PT075) / (#NECH-EN075),N.D
Bruxa Bondosa de Kozmo / Kozmo Goodwitch ,(#CORE-PT083) / (#CORE-EN083),N.D
Bruxa Bondosa de Kozmo / Kozmo Goodwitch ,(#PGL3-PT025) / (#PGL3-EN025),N.D
Bruxa Caprichosa Camarartista / Performapal Whim Witch ,(#INOV-PT002) / (#INOV-EN002),"0,40"
Bruxa Ciberso / Cyberse Witch ,(#CYHO-PT035) / (#CYHO-EN035),N.D
Bruxa Ciberso / Cyberse Witch ,(#MP19-PT098) / (#MP19-EN098),N.D
Bruxa Condenada / Condemned Witch ,(#SOFU-PT028) / (#SOFU-EN028),N.D
ruxa da Floresta Negra / Witch of the Black Forest ,(#BLLR-PT046) / (#BLLR-EN046),N.D
ruxa da Floresta Negra / Witch of the Black Forest ,(#BP01-PT001) / (#BP01-EN001),N.D
ruxa da Floresta Negra / Witch of the Black Forest ,(#DB2-PT066) / (#DB2-EN066),N.D
Bruxa da Floresta Negra / Witch of the Black Forest ,(#MRD-116) / (#MRD-116),N.D
Bruxa da Floresta Negra / Witch of the Black Forest ,(#SDP-014) / (#SDP-014),N.D
Bruxa da Floresta Negra / Witch of the Black Forest ,(#SKE-020) / (#SKE-020),N.D
Bruxa da Rosa Negra / Witch of the Black Rose ,(#LED4-PT030) / (#LED4-EN030),"0,40"
Bruxa das Rosas / Rose Witch ,(#LC5D-PT097) / (#LC5D-EN097),N.D
Bruxa das Rosas / Rose Witch ,(#LVAL-PT093) / (#LVAL-EN093),N.D
Bruxa do Núcleo de Dragão / Dragon Core Hexer ,(#INOV-PT001) / (#INOV-EN001),"0,80"
Bruxa do Núcleo de Dragão / Dragon Core Hexer ,(#MP17-PT127) / (#MP17-EN127),N.D
Bruxa Dododo / Dododo Witch ,(#SECE-PT091) / (#SECE-EN091),N.D
Bruxa Fantardil / Ghostrick Witch ,(#MP14-PT140) / (#MP14-EN140),N.D
Bruxa Fantardil / Ghostrick Witch ,(#SHSP-PT018) / (#SHSP-EN018),"1,60"
"ruxa Ginete, a HERÓI da Visão / Vision HERO Witch Raider ",(#BLHR-PT060) / (#BLHR-EN060),"1,20"
"ruxa Ginete, a HERÓI da Visão / Vision HERO Witch Raider ",(#BLLR-PT026) / (#BLLR-EN026),N.D
Bruxa Má de Kozmoll / Kozmoll Wickedwitch ,(#DOCS-PT083) / (#DOCS-EN083),"0,80"
Bruxa Má de Kozmoll / Kozmoll Wickedwitch ,(#PGL3-PT029) / (#PGL3-EN029),N.D
Bruxa Obscura Dunames / Dunames Dark Witch ,(#LCJW-PT084) / (#LCJW-EN084),N.D
Bruxa Obscura Dunames / Dunames Dark Witch ,(#TP8-PT004) / (#TP8-EN004),N.D
Bruxa Obscura Dunames / Dunames Dark Witch ,(#TU04-PT006) / (#TU04-EN006),N.D
Bruxa Psíquica Serena / Serene Psychic Witch ,(#AP03-PT004) / (#AP03-EN004),N.D
Bruxa Psíquica Serena / Serene Psychic Witch ,(#EXVC-PT026) / (#EXVC-EN026),N.D
Bruxa Psíquica Serena / Serene Psychic Witch ,(#HSRD-PT049) / (#HSRD-EN049),N.D
ruxa Trude / Hexe Trude ,(#BLRR-PT009) / (#BLRR-EN009),N.D
Bruxo Vermelho Negro / Dark Red Enchanter ,(#PTDN-PT097) / (#PTDN-EN097),N.D
ruxo Vermelho Negro / Dark Red Enchanter ,(#SBSC-PT002) / (#SBSC-EN002),N.D
Bruxo Vermelho Negro / Dark Red Enchanter ,(#SDSC-PT006) / (#SDSC-EN006),N.D
Bubble Blaster ,(#DP1-EN023),N.D
ubble Bringer ,(#ABYR-EN067),N.D
ubble Crash ,(#DB2-EN199),N.D
Bubble Crash ,(#LOD-090),N.D
ubonic Vermin ,(#DB1-EN176),N.D
Bubonic Vermin ,(#PSV-057),N.D
Bufferlo de ,Chamas,N.D
Bufferlo de Chamas / Flame Bufferlo ,(#SDPL-PT004) / (#SDPL-EN004),N.D
"Bugiganga Orochi, o Cortador Celeste Serpentron / Gizmek Orochi, the Serpentron Sky Slasher ",(#RIRA-PT029) / (#RIRA-EN029),"48,00"
"Bugiganga Yata, a Vanguarda Brilhante / Gizmek Yata, the Gleaming Vanguard ",(#CHIM-PT023) / (#CHIM-EN023),N.D
Bugroth Anfíbio MK-3 / Amphibious Bugroth MK-3 ,(#DR2-PT082) / (#DR2-EN082),N.D
Bugroth Anfíbio MK-3 / Amphibious Bugroth MK-3 ,(#IOC-081) / (#IOC-081),N.D
Bugroth Anfíbio MK-3 / Amphibious Bugroth MK-3 ,(#SD4-PT009) / (#SD4-EN009),N.D
Bugroth de Ataque Terrestre / Ground Attacker Bugroth ,(#MRD-022) / (#MRD-022),N.D
Bujin Arasuda / Bujin Arasuda ,(#LVAL-PT026) / (#LVAL-EN026),N.D
Bujin Arasuda / Bujin Arasuda ,(#MP14-PT207) / (#MP14-EN207),N.D
Bujin Hiruko / Bujin Hiruko ,(#MACR-PT092) / (#MACR-EN092),N.D
Bujin Hirume / Bujin Hirume ,(#MP15-PT017) / (#MP15-EN017),N.D
Bujin Hirume / Bujin Hirume ,(#PRIO-PT024) / (#PRIO-EN024),N.D
Bujin Mikazuchi / Bujin Mikazuchi ,(#MP14-PT144) / (#MP14-EN144),N.D
Bujin Mikazuchi / Bujin Mikazuchi ,(#SHSP-PT022) / (#SHSP-EN022),"4,00"
Bujin Yamato / Bujin Yamato ,(#AP05-PT001) / (#AP05-EN001),N.D
Bujin Yamato / Bujin Yamato ,(#JOTL-PT016) / (#JOTL-EN016),N.D
Bujin Yamato / Bujin Yamato ,(#MP14-PT069) / (#MP14-EN069),N.D
Bujin Yamato / Bujin Yamato ,(#PGL2-PT035) / (#PGL2-EN035),N.D
Bujincarnação / Bujincarnation ,(#AP06-PT012) / (#AP06-EN012),N.D
Bujincarnação / Bujincarnation ,(#JOTL-PT063) / (#JOTL-EN063),N.D
Bujincarnação / Bujincarnation ,(#MP14-PT102) / (#MP14-EN102),N.D
Bujincidente / Bujincident ,(#MP15-PT043) / (#MP15-EN043),N.D
Bujincidente / Bujincident ,(#PRIO-PT075) / (#PRIO-EN075),N.D
Bujinfiel / Bujinfidel ,(#JOTL-PT075) / (#JOTL-EN075),N.D
Bujinfiel / Bujinfidel ,(#MP14-PT108) / (#MP14-EN108),N.D
Bujingi Garça / Bujingi Crane ,(#CT11-PT005) / (#CT11-EN005),N.D
Bujingi Garça / Bujingi Crane ,(#JOTL-PT020) / (#JOTL-EN020),N.D
Bujingi Garça / Bujingi Crane ,(#MP14-PT073) / (#MP14-EN073),N.D
Bujingi Lobo / Bujingi Wolf ,(#JOTL-PT019) / (#JOTL-EN019),N.D
Bujingi Lobo / Bujingi Wolf ,(#MP14-PT072) / (#MP14-EN072),N.D
Bujingi Ofídio / Bujingi Ophidian ,(#JOTL-PT021) / (#JOTL-EN021),N.D
Bujingi Ofídio / Bujingi Ophidian ,(#MP14-PT074) / (#MP14-EN074),N.D
Bujingi Pavo / Bujingi Pavo ,(#LVAL-PT083) / (#LVAL-EN083),N.D
Bujingi Pavo / Bujingi Pavo ,(#MP14-PT240) / (#MP14-EN240),N.D
Bujingi Quilin / Bujingi Quilin ,(#JOTL-PT017) / (#JOTL-EN017),N.D
Bujingi Quilin / Bujingi Quilin ,(#MP14-PT070) / (#MP14-EN070),N.D
Bujingi Sinyou / Bujingi Sinyou ,(#MP15-PT049) / (#MP15-EN049),N.D
Bujingi Sinyou / Bujingi Sinyou ,(#PRIO-PT084) / (#PRIO-EN084),N.D
Bujingi Tartaruga / Bujingi Turtle ,(#AP05-PT009) / (#AP05-EN009),N.D
Bujingi Tartaruga / Bujingi Turtle ,(#JOTL-PT018) / (#JOTL-EN018),N.D
Bujingi Tartaruga / Bujingi Turtle ,(#MP14-PT071) / (#MP14-EN071),N.D
Bujingi Warg / Bujingi Warg ,(#JOTL-PT081) / (#JOTL-EN081),N.D
Bujingi Warg / Bujingi Warg ,(#MP14-PT113) / (#MP14-EN113),N.D
Bujinki Amaterasu / Bujinki Amaterasu ,(#MP15-PT029) / (#MP15-EN029),N.D
Bujinki Amaterasu / Bujinki Amaterasu ,(#PRIO-PT052) / (#PRIO-EN052),N.D
Bujinki Amaterasu / Bujinki Amaterasu ,(#WIRA-PT048) / (#WIRA-EN048),"1,60"
Bujintei Kagutsuchi / Bujintei Kagutsuchi ,(#MP14-PT163) / (#MP14-EN163),N.D
Bujintei Kagutsuchi / Bujintei Kagutsuchi ,(#SHSP-PT053) / (#SHSP-EN053),"1,60"
Bujintei Susanowo / Bujintei Susanowo ,(#CT11-PT002) / (#CT11-EN002),N.D
Bujintei Susanowo / Bujintei Susanowo ,(#JOTL-PT057) / (#JOTL-EN057),N.D
Bujintei Susanowo / Bujintei Susanowo ,(#MP14-PT100) / (#MP14-EN100),N.D
ujintei Tsukuyomi / Bujintei Tsukuyomi ,(#BLLR-PT069) / (#BLLR-EN069),N.D
Bujintei Tsukuyomi / Bujintei Tsukuyomi ,(#LVAL-PT054) / (#LVAL-EN054),N.D
Bujintei Tsukuyomi / Bujintei Tsukuyomi ,(#MP14-PT223) / (#MP14-EN223),N.D
Bujintervenção / Bujintervention ,(#LVAL-PTDE4) / (#LVAL-ENDE4),N.D
Bujintervenção / Bujintervention ,(#MP15-PT037) / (#MP15-EN037),N.D
Bujintervenção / Bujintervention ,(#PRIO-PT064) / (#PRIO-EN064),N.D
Bujinunidade / Bujinunity ,(#LVAL-PT065) / (#LVAL-EN065),N.D
Bujinunidade / Bujinunity ,(#MP14-PT229) / (#MP14-EN229),N.D
Bulbo Brilhante / Glow-Up Bulb ,(#LC5D-PT092) / (#LC5D-EN092),N.D
Bulbo Brilhante / Glow-Up Bulb ,(#PGL2-PT033) / (#PGL2-EN033),N.D
Bulbo Brilhante / Glow-Up Bulb ,(#SDCL-PT021) / (#SDCL-EN021),N.D
